municip_code,municip_code_ibge,municip_name,municip_parent_code,municip_parent_name
320500,3205002,Serra,3205002,Serra
320501,3205010,Sooretama,3205010,Sooretama
320503,3205036,Vargem Alta,3205036,Vargem Alta
320506,3205069,Venda Nova do Imigrante,3205069,Venda Nova do Imigrante
320510,3205101,Viana,3205101,Viana
320515,3205150,Vila Pavão,3205150,Vila Pavão
320517,3205176,Vila Valério,3205176,Vila Valério
320520,3205200,Vila Velha,3205200,Vila Velha
320530,3205309,Vitória,3205309,Vitória
330010,3300100,Angra dos Reis,3300100,Angra dos Reis
330015,3300159,Aperibé,3300159,Aperibé
330020,3300209,Araruama,3300209,Araruama
330022,3300225,Areal,3300225,Areal
330023,3300233,Armação dos Búzios,3300233,Armação dos Búzios
330025,3300258,Arraial do Cabo,3300258,Arraial do Cabo
330030,3300308,Barra do Piraí,3300308,Barra do Piraí
330040,3300407,Barra Mansa,3300407,Barra Mansa
330045,3300456,Belford Roxo,3300456,Belford Roxo
330050,3300506,Bom Jardim,3300506,Bom Jardim
330060,3300605,Bom Jesus do Itabapoana,3300605,Bom Jesus do Itabapoana
330070,3300704,Cabo Frio,3300704,Cabo Frio
330080,3300803,Cachoeiras de Macacu,3300803,Cachoeiras de Macacu
330090,3300902,Cambuci,3300902,Cambuci
330093,3300936,Carapebus,3300936,Carapebus
330095,3300951,Comendador Levy Gasparian,3300951,Comendador Levy Gasparian
330100,3301009,Campos dos Goytacazes,3301009,Campos dos Goytacazes
330110,3301108,Cantagalo,3301108,Cantagalo
330115,3301157,Cardoso Moreira,3301157,Cardoso Moreira
330120,3301207,Carmo,3301207,Carmo
330130,3301306,Casimiro de Abreu,3301306,Casimiro de Abreu
330140,3301405,Conceição de Macabu,3301405,Conceição de Macabu
330150,3301504,Cordeiro,3301504,Cordeiro
330160,3301603,Duas Barras,3301603,Duas Barras
330170,3301702,Duque de Caxias,3301702,Duque de Caxias
330180,3301801,Engenheiro Paulo de Frontin,3301801,Engenheiro Paulo de Frontin
330185,3301850,Guapimirim,3301850,Guapimirim
330187,3301876,Iguaba Grande,3301876,Iguaba Grande
330190,3301900,Itaboraí,3301900,Itaboraí
330200,3302007,Itaguaí,3302007,Itaguaí
330205,3302056,Italva,3302056,Italva
330210,3302106,Itaocara,3302106,Itaocara
330220,3302205,Itaperuna,3302205,Itaperuna
330225,3302254,Itatiaia,3302254,Itatiaia
330227,3302270,Japeri,3302270,Japeri
330230,3302304,Laje do Muriaé,3302304,Laje do Muriaé
330240,3302403,Macaé,3302403,Macaé
330245,3302452,Macuco,3302452,Macuco
330250,3302502,Magé,3302502,Magé
330260,3302601,Mangaratiba,3302601,Mangaratiba
330270,3302700,Maricá,3302700,Maricá
330280,3302809,Mendes,3302809,Mendes
330285,3302858,Mesquita,3302858,Mesquita
330290,3302908,Miguel Pereira,3302908,Miguel Pereira
330300,3303005,Miracema,3303005,Miracema
330310,3303104,Natividade,3303104,Natividade
330320,3303203,Nilópolis,3303203,Nilópolis
330330,3303302,Niterói,3303302,Niterói
330340,3303401,Nova Friburgo,3303401,Nova Friburgo
330350,3303500,Nova Iguaçu,3303500,Nova Iguaçu
330360,3303609,Paracambi,3303609,Paracambi
330370,3303708,Paraíba do Sul,3303708,Paraíba do Sul
330380,3303807,Paraty,3303807,Paraty
330385,3303856,Paty do Alferes,3303856,Paty do Alferes
330390,3303906,Petrópolis,3303906,Petrópolis
330395,3303955,Pinheiral,3303955,Pinheiral
330400,3304003,Piraí,3304003,Piraí
330410,3304102,Porciúncula,3304102,Porciúncula
330411,3304110,Porto Real,3304110,Porto Real
330412,3304128,Quatis,3304128,Quatis
330414,3304144,Queimados,3304144,Queimados
330415,3304151,Quissamã,3304151,Quissamã
330420,3304201,Resende,3304201,Resende
330430,3304300,Rio Bonito,3304300,Rio Bonito
330440,3304409,Rio Claro,3304409,Rio Claro
330450,3304508,Rio das Flores,3304508,Rio das Flores
330452,3304524,Rio das Ostras,3304524,Rio das Ostras
330455,3304557,Rio de Janeiro,3304557,Rio de Janeiro
330460,3304607,Santa Maria Madalena,3304607,Santa Maria Madalena
330470,3304706,Santo Antônio de Pádua,3304706,Santo Antônio de Pádua
330475,3304755,São Francisco de Itabapoana,3304755,São Francisco de Itabapoana
330480,3304805,São Fidélis,3304805,São Fidélis
330490,3304904,São Gonçalo,3304904,São Gonçalo
330500,3305000,São João da Barra,3305000,São João da Barra
330510,3305109,São João de Meriti,3305109,São João de Meriti
330513,3305133,São José de Ubá,3305133,São José de Ubá
330515,3305158,São José do Vale do Rio Preto,3305158,São José do Vale do Rio Preto
330520,3305208,São Pedro da Aldeia,3305208,São Pedro da Aldeia
330530,3305307,São Sebastião do Alto,3305307,São Sebastião do Alto
330540,3305406,Sapucaia,3305406,Sapucaia
330550,3305505,Saquarema,3305505,Saquarema
330555,3305554,Seropédica,3305554,Seropédica
330560,3305604,Silva Jardim,3305604,Silva Jardim
330570,3305703,Sumidouro,3305703,Sumidouro
330575,3305752,Tanguá,3305752,Tanguá
330580,3305802,Teresópolis,3305802,Teresópolis
330590,3305901,Trajano de Moraes,3305901,Trajano de Moraes
330600,3306008,Três Rios,3306008,Três Rios
330610,3306107,Valença,3306107,Valença
330615,3306156,Varre-Sai,3306156,Varre-Sai
330620,3306206,Vassouras,3306206,Vassouras
330630,3306305,Volta Redonda,3306305,Volta Redonda
350010,3500105,Adamantina,3500105,Adamantina
350020,3500204,Adolfo,3500204,Adolfo
350030,3500303,Aguaí,3500303,Aguaí
350040,3500402,Águas da Prata,3500402,Águas da Prata
350050,3500501,Águas de Lindóia,3500501,Águas de Lindóia
350055,3500550,Águas de Santa Bárbara,3500550,Águas de Santa Bárbara
350060,3500600,Águas de São Pedro,3500600,Águas de São Pedro
350070,3500709,Agudos,3500709,Agudos
350075,3500758,Alambari,3500758,Alambari
350080,3500808,Alfredo Marcondes,3500808,Alfredo Marcondes
350090,3500907,Altair,3500907,Altair
350100,3501004,Altinópolis,3501004,Altinópolis
350110,3501103,Alto Alegre,3501103,Alto Alegre
350115,3501152,Alumínio,3501152,Alumínio
350120,3501202,Álvares Florence,3501202,Álvares Florence
350130,3501301,Álvares Machado,3501301,Álvares Machado
350140,3501400,Álvaro de Carvalho,3501400,Álvaro de Carvalho
350150,3501509,Alvinlândia,3501509,Alvinlândia
350160,3501608,Americana,3501608,Americana
350170,3501707,Américo Brasiliense,3501707,Américo Brasiliense
350180,3501806,Américo de Campos,3501806,Américo de Campos
350190,3501905,Amparo,3501905,Amparo
350200,3502002,Analândia,3502002,Analândia
350210,3502101,Andradina,3502101,Andradina
350220,3502200,Angatuba,3502200,Angatuba
350230,3502309,Anhembi,3502309,Anhembi
350240,3502408,Anhumas,3502408,Anhumas
350250,3502507,Aparecida,3502507,Aparecida
350260,3502606,Aparecida d'Oeste,3502606,Aparecida d'Oeste
350270,3502705,Apiaí,3502705,Apiaí
350275,3502754,Araçariguama,3502754,Araçariguama
350280,3502804,Araçatuba,3502804,Araçatuba
350290,3502903,Araçoiaba da Serra,3502903,Araçoiaba da Serra
350300,3503000,Aramina,3503000,Aramina
350310,3503109,Arandu,3503109,Arandu
350315,3503158,Arapeí,3503158,Arapeí
350320,3503208,Araraquara,3503208,Araraquara
350330,3503307,Araras,3503307,Araras
350335,3503356,Arco-Íris,3503356,Arco-Íris
350340,3503406,Arealva,3503406,Arealva
350350,3503505,Areias,3503505,Areias
350360,3503604,Areiópolis,3503604,Areiópolis
350370,3503703,Ariranha,3503703,Ariranha
350380,3503802,Artur Nogueira,3503802,Artur Nogueira
350390,3503901,Arujá,3503901,Arujá
350395,3503950,Aspásia,3503950,Aspásia
350400,3504008,Assis,3504008,Assis
350410,3504107,Atibaia,3504107,Atibaia
350420,3504206,Auriflama,3504206,Auriflama
350430,3504305,Avaí,3504305,Avaí
350440,3504404,Avanhandava,3504404,Avanhandava
350450,3504503,Avaré,3504503,Avaré
350460,3504602,Bady Bassitt,3504602,Bady Bassitt
350470,3504701,Balbinos,3504701,Balbinos
350480,3504800,Bálsamo,3504800,Bálsamo
350490,3504909,Bananal,3504909,Bananal
350500,3505005,Barão de Antonina,3505005,Barão de Antonina
350510,3505104,Barbosa,3505104,Barbosa
350520,3505203,Bariri,3505203,Bariri
350530,3505302,Barra Bonita,3505302,Barra Bonita
350535,3505351,Barra do Chapéu,3505351,Barra do Chapéu
350540,3505401,Barra do Turvo,3505401,Barra do Turvo
350550,3505500,Barretos,3505500,Barretos
350560,3505609,Barrinha,3505609,Barrinha
350570,3505708,Barueri,3505708,Barueri
350580,3505807,Bastos,3505807,Bastos
350590,3505906,Batatais,3505906,Batatais
350600,3506003,Bauru,3506003,Bauru
350610,3506102,Bebedouro,3506102,Bebedouro
350620,3506201,Bento de Abreu,3506201,Bento de Abreu
350630,3506300,Bernardino de Campos,3506300,Bernardino de Campos
350635,3506359,Bertioga,3506359,Bertioga
350640,3506409,Bilac,3506409,Bilac
350650,3506508,Birigui,3506508,Birigui
350660,3506607,Biritiba-Mirim,3506607,Biritiba-Mirim
350670,3506706,Boa Esperança do Sul,3506706,Boa Esperança do Sul
350680,3506805,Bocaina,3506805,Bocaina
350690,3506904,Bofete,3506904,Bofete
350700,3507001,Boituva,3507001,Boituva
350710,3507100,Bom Jesus dos Perdões,3507100,Bom Jesus dos Perdões
350715,3507159,Bom Sucesso de Itararé,3507159,Bom Sucesso de Itararé
350720,3507209,Borá,3507209,Borá
350730,3507308,Boracéia,3507308,Boracéia
350740,3507407,Borborema,3507407,Borborema
350745,3507456,Borebi,3507456,Borebi
350750,3507506,Botucatu,3507506,Botucatu
350760,3507605,Bragança Paulista,3507605,Bragança Paulista
350770,3507704,Braúna,3507704,Braúna
350775,3507753,Brejo Alegre,3507753,Brejo Alegre
350780,3507803,Brodowski,3507803,Brodowski
350790,3507902,Brotas,3507902,Brotas
350800,3508009,Buri,3508009,Buri
350810,3508108,Buritama,3508108,Buritama
350820,3508207,Buritizal,3508207,Buritizal
350830,3508306,Cabrália Paulista,3508306,Cabrália Paulista
350840,3508405,Cabreúva,3508405,Cabreúva
350850,3508504,Caçapava,3508504,Caçapava
350860,3508603,Cachoeira Paulista,3508603,Cachoeira Paulista
350870,3508702,Caconde,3508702,Caconde
350880,3508801,Cafelândia,3508801,Cafelândia
350890,3508900,Caiabu,3508900,Caiabu
350900,3509007,Caieiras,3509007,Caieiras
350910,3509106,Caiuá,3509106,Caiuá
350920,3509205,Cajamar,3509205,Cajamar
350925,3509254,Cajati,3509254,Cajati
350930,3509304,Cajobi,3509304,Cajobi
350940,3509403,Cajuru,3509403,Cajuru
350945,3509452,Campina do Monte Alegre,3509452,Campina do Monte Alegre
350950,3509502,Campinas,3509502,Campinas
350960,3509601,Campo Limpo Paulista,3509601,Campo Limpo Paulista
350970,3509700,Campos do Jordão,3509700,Campos do Jordão
350980,3509809,Campos Novos Paulista,3509809,Campos Novos Paulista
350990,3509908,Cananéia,3509908,Cananéia
350995,3509957,Canas,3509957,Canas
351000,3510005,Cândido Mota,3510005,Cândido Mota
351010,3510104,Cândido Rodrigues,3510104,Cândido Rodrigues
351015,3510153,Canitar,3510153,Canitar
351020,3510203,Capão Bonito,3510203,Capão Bonito
351030,3510302,Capela do Alto,3510302,Capela do Alto
351040,3510401,Capivari,3510401,Capivari
351050,3510500,Caraguatatuba,3510500,Caraguatatuba
351060,3510609,Carapicuíba,3510609,Carapicuíba
351070,3510708,Cardoso,3510708,Cardoso
351080,3510807,Casa Branca,3510807,Casa Branca
351090,3510906,Cássia dos Coqueiros,3510906,Cássia dos Coqueiros
351100,3511003,Castilho,3511003,Castilho
351110,3511102,Catanduva,3511102,Catanduva
351120,3511201,Catiguá,3511201,Catiguá
351130,3511300,Cedral,3511300,Cedral
351140,3511409,Cerqueira César,3511409,Cerqueira César
351150,3511508,Cerquilho,3511508,Cerquilho
351160,3511607,Cesário Lange,3511607,Cesário Lange
351170,3511706,Charqueada,3511706,Charqueada
351190,3511904,Clementina,3511904,Clementina
351200,3512001,Colina,3512001,Colina
351210,3512100,Colômbia,3512100,Colômbia
351220,3512209,Conchal,3512209,Conchal
351230,3512308,Conchas,3512308,Conchas
351240,3512407,Cordeirópolis,3512407,Cordeirópolis
351250,3512506,Coroados,3512506,Coroados
351260,3512605,Coronel Macedo,3512605,Coronel Macedo
351270,3512704,Corumbataí,3512704,Corumbataí
351280,3512803,Cosmópolis,3512803,Cosmópolis
351290,3512902,Cosmorama,3512902,Cosmorama
351300,3513009,Cotia,3513009,Cotia
351310,3513108,Cravinhos,3513108,Cravinhos
351320,3513207,Cristais Paulista,3513207,Cristais Paulista
351330,3513306,Cruzália,3513306,Cruzália
351340,3513405,Cruzeiro,3513405,Cruzeiro
351350,3513504,Cubatão,3513504,Cubatão
351360,3513603,Cunha,3513603,Cunha
351370,3513702,Descalvado,3513702,Descalvado
351380,3513801,Diadema,3513801,Diadema
351385,3513850,Dirce Reis,3513850,Dirce Reis
351390,3513900,Divinolândia,3513900,Divinolândia
351400,3514007,Dobrada,3514007,Dobrada
351410,3514106,Dois Córregos,3514106,Dois Córregos
351420,3514205,Dolcinópolis,3514205,Dolcinópolis
351430,3514304,Dourado,3514304,Dourado
351440,3514403,Dracena,3514403,Dracena
351450,3514502,Duartina,3514502,Duartina
351460,3514601,Dumont,3514601,Dumont
351470,3514700,Echaporã,3514700,Echaporã
351480,3514809,Eldorado,3514809,Eldorado
351490,3514908,Elias Fausto,3514908,Elias Fausto
351492,3514924,Elisiário,3514924,Elisiário
351495,3514957,Embaúba,3514957,Embaúba
351500,3515004,Embu das Artes,3515004,Embu das Artes
351510,3515103,Embu-Guaçu,3515103,Embu-Guaçu
351512,3515129,Emilianópolis,3515129,Emilianópolis
351515,3515152,Engenheiro Coelho,3515152,Engenheiro Coelho
351518,3515186,Espírito Santo do Pinhal,3515186,Espírito Santo do Pinhal
351519,3515194,Espírito Santo do Turvo,3515194,Espírito Santo do Turvo
351520,3515202,Estrela d'Oeste,3515202,Estrela d'Oeste
351530,3515301,Estrela do Norte,3515301,Estrela do Norte
351535,3515350,Euclides da Cunha Paulista,3515350,Euclides da Cunha Paulista
351540,3515400,Fartura,3515400,Fartura
351550,3515509,Fernandópolis,3515509,Fernandópolis
351560,3515608,Fernando Prestes,3515608,Fernando Prestes
351565,3515657,Fernão,3515657,Fernão
351570,3515707,Ferraz de Vasconcelos,3515707,Ferraz de Vasconcelos
351580,3515806,Flora Rica,3515806,Flora Rica
351590,3515905,Floreal,3515905,Floreal
351600,3516002,Flórida Paulista,3516002,Flórida Paulista
351610,3516101,Florínia,3516101,Florínia
351620,3516200,Franca,3516200,Franca
351630,3516309,Francisco Morato,3516309,Francisco Morato
351640,3516408,Franco da Rocha,3516408,Franco da Rocha
351650,3516507,Gabriel Monteiro,3516507,Gabriel Monteiro
351660,3516606,Gália,3516606,Gália
351670,3516705,Garça,3516705,Garça
351680,3516804,Gastão Vidigal,3516804,Gastão Vidigal
351685,3516853,Gavião Peixoto,3516853,Gavião Peixoto
351690,3516903,General Salgado,3516903,General Salgado
351700,3517000,Getulina,3517000,Getulina
351710,3517109,Glicério,3517109,Glicério
351720,3517208,Guaiçara,3517208,Guaiçara
351730,3517307,Guaimbê,3517307,Guaimbê
351740,3517406,Guaíra,3517406,Guaíra
351750,3517505,Guapiaçu,3517505,Guapiaçu
351760,3517604,Guapiara,3517604,Guapiara
351770,3517703,Guará,3517703,Guará
351780,3517802,Guaraçaí,3517802,Guaraçaí
351790,3517901,Guaraci,3517901,Guaraci
351800,3518008,Guarani d'Oeste,3518008,Guarani d'Oeste
351810,3518107,Guarantã,3518107,Guarantã
351820,3518206,Guararapes,3518206,Guararapes
351830,3518305,Guararema,3518305,Guararema
351840,3518404,Guaratinguetá,3518404,Guaratinguetá
351850,3518503,Guareí,3518503,Guareí
351860,3518602,Guariba,3518602,Guariba
351870,3518701,Guarujá,3518701,Guarujá
351880,3518800,Guarulhos,3518800,Guarulhos
351885,3518859,Guatapará,3518859,Guatapará
351890,3518909,Guzolândia,3518909,Guzolândia
351900,3519006,Herculândia,3519006,Herculândia
351905,3519055,Holambra,3519055,Holambra
351907,3519071,Hortolândia,3519071,Hortolândia
351910,3519105,Iacanga,3519105,Iacanga
351920,3519204,Iacri,3519204,Iacri
351925,3519253,Iaras,3519253,Iaras
351930,3519303,Ibaté,3519303,Ibaté
351940,3519402,Ibirá,3519402,Ibirá
351950,3519501,Ibirarema,3519501,Ibirarema
351960,3519600,Ibitinga,3519600,Ibitinga
351970,3519709,Ibiúna,3519709,Ibiúna
351980,3519808,Icém,3519808,Icém
351990,3519907,Iepê,3519907,Iepê
352000,3520004,Igaraçu do Tietê,3520004,Igaraçu do Tietê
352010,3520103,Igarapava,3520103,Igarapava
352020,3520202,Igaratá,3520202,Igaratá
352030,3520301,Iguape,3520301,Iguape
352040,3520400,Ilhabela,3520400,Ilhabela
352042,3520426,Ilha Comprida,3520426,Ilha Comprida
352044,3520442,Ilha Solteira,3520442,Ilha Solteira
352050,3520509,Indaiatuba,3520509,Indaiatuba
352060,3520608,Indiana,3520608,Indiana
352070,3520707,Indiaporã,3520707,Indiaporã
352080,3520806,Inúbia Paulista,3520806,Inúbia Paulista
352090,3520905,Ipaussu,3520905,Ipaussu
352100,3521002,Iperó,3521002,Iperó
352110,3521101,Ipeúna,3521101,Ipeúna
352115,3521150,Ipiguá,3521150,Ipiguá
352120,3521200,Iporanga,3521200,Iporanga
352130,3521309,Ipuã,3521309,Ipuã
352140,3521408,Iracemápolis,3521408,Iracemápolis
352150,3521507,Irapuã,3521507,Irapuã
352160,3521606,Irapuru,3521606,Irapuru
352170,3521705,Itaberá,3521705,Itaberá
352180,3521804,Itaí,3521804,Itaí
352190,3521903,Itajobi,3521903,Itajobi
352200,3522000,Itaju,3522000,Itaju
352210,3522109,Itanhaém,3522109,Itanhaém
352215,3522158,Itaóca,3522158,Itaóca
352220,3522208,Itapecerica da Serra,3522208,Itapecerica da Serra
352230,3522307,Itapetininga,3522307,Itapetininga
352240,3522406,Itapeva,3522406,Itapeva
352250,3522505,Itapevi,3522505,Itapevi
352260,3522604,Itapira,3522604,Itapira
352265,3522653,Itapirapuã Paulista,3522653,Itapirapuã Paulista
352270,3522703,Itápolis,3522703,Itápolis
352280,3522802,Itaporanga,3522802,Itaporanga
352290,3522901,Itapuí,3522901,Itapuí
352300,3523008,Itapura,3523008,Itapura
352310,3523107,Itaquaquecetuba,3523107,Itaquaquecetuba
352320,3523206,Itararé,3523206,Itararé
352330,3523305,Itariri,3523305,Itariri
352340,3523404,Itatiba,3523404,Itatiba
352350,3523503,Itatinga,3523503,Itatinga
352360,3523602,Itirapina,3523602,Itirapina
352370,3523701,Itirapuã,3523701,Itirapuã
352380,3523800,Itobi,3523800,Itobi
352390,3523909,Itu,3523909,Itu
352400,3524006,Itupeva,3524006,Itupeva
352410,3524105,Ituverava,3524105,Ituverava
352420,3524204,Jaborandi,3524204,Jaborandi
352430,3524303,Jaboticabal,3524303,Jaboticabal
352440,3524402,Jacareí,3524402,Jacareí
352450,3524501,Jaci,3524501,Jaci
352460,3524600,Jacupiranga,3524600,Jacupiranga
352470,3524709,Jaguariúna,3524709,Jaguariúna
352480,3524808,Jales,3524808,Jales
352490,3524907,Jambeiro,3524907,Jambeiro
352500,3525003,Jandira,3525003,Jandira
352510,3525102,Jardinópolis,3525102,Jardinópolis
352520,3525201,Jarinu,3525201,Jarinu
352530,3525300,Jaú,3525300,Jaú
352540,3525409,Jeriquara,3525409,Jeriquara
352550,3525508,Joanópolis,3525508,Joanópolis
352560,3525607,João Ramalho,3525607,João Ramalho
352570,3525706,José Bonifácio,3525706,José Bonifácio
352580,3525805,Júlio Mesquita,3525805,Júlio Mesquita
352585,3525854,Jumirim,3525854,Jumirim
352590,3525904,Jundiaí,3525904,Jundiaí
352600,3526001,Junqueirópolis,3526001,Junqueirópolis
352610,3526100,Juquiá,3526100,Juquiá
352620,3526209,Juquitiba,3526209,Juquitiba
